text,created_at,id_str,retweet_count,favorite_count,in_reply_to_screen_name,geo,source,language,followers_count,id,name_at_tweet_time,screen_name,user_location,user_created_at,search_term_group,search_term
hoje tem champions league e nada mais importa. hoje tem a maior competição de clubes do mundo. hoje e amanhã a hbo… https://t.co/kH7YBmlHGM,2021-10-19 12:24:06,1450437601417117699,0,1,,,Twitter for Android,pt,1224,885703478621982720,Menegakiss ⓟ🇮🇹🏁,vitor_menegakis,"Itaquera, São Paulo",Fri Jul 14 03:32:19 +0000 2017,hbomax,hbo max
Eu amo muito a isinha pq ela vai me passar o HBO MAX pra eu assistir pll❤️ https://t.co/Klx8nAZziD,2021-10-19 12:18:50,1450436276012863500,0,0,,,Twitter for iPhone,pt,19,1443696606033989632,ɴᴀᴛʏ𓂀,natyymendes_,"São Paulo, Brasil",Thu Sep 30 21:58:33 +0000 2021,hbomax,hbo max
'Nuclear Family': Minissérie documental já está disponível na HBO Max - https://t.co/8M1cdOhItq https://t.co/xjgmnf3kE7,2021-10-19 10:41:23,1450411749203718146,0,19,,,cinepop,pt,55870,14500217,CinePOP,cinepop,São Paulo,Wed Apr 23 20:21:53 +0000 2008,hbomax,hbo max
pensando seriamente em passar pela humilhação de pedir pra minha mãe ou p meu pai assinar a hbo max p eu terminar d… https://t.co/gjCkTdQo36,2021-10-19 08:08:25,1450373256331112450,0,0,,,Twitter for Android,pt,434,1418355706307256321,giovanna,xserenequeen,,Thu Jul 22 23:42:21 +0000 2021,hbomax,hbo max
"temporada nova de greys e dinasty no netflix, tres series p acabar na hbo max, um monte de livro p chegar da amazon… https://t.co/csOmhS4WSO",2021-10-19 04:12:56,1450313995609677824,0,3,,,Twitter for iPhone,pt,445,1038961616971288577,isa ❁,isamoraIes,"São Paulo, Brasil",Mon Sep 10 01:25:27 +0000 2018,hbomax,hbo max
o aplicativo da HBO max é péssimo,2021-10-19 02:41:10,1450290902203871235,0,0,,,Twitter for iPhone,pt,169,742871359219503104,zoe kravitz do capão,niggainpink,"São Paulo, Brasil",Wed Jun 15 00:08:28 +0000 2016,hbomax,hbo max
'Fugitivos': 3ª e última temporada da série ganha data de lançamento na HBO Max Brasil - https://t.co/IRQZ5MimWW https://t.co/zlLRnsuDIS,2021-10-19 02:22:59,1450286324825604099,1,12,,,cinepop,pt,55870,14500217,CinePOP,cinepop,São Paulo,Wed Apr 23 20:21:53 +0000 2008,hbomax,hbo max
O DC Fandome trouxe uma boa e uma má notícia sobre as séries da DC Comics na HBO Max. A boa é que Patrulha do Desti… https://t.co/cgRJQrdL6w,2021-10-19 02:14:10,1450284107053871109,0,2,,,Twitter Web App,pt,556,1034204589791305734,"Fala, Animal!",FalaAnimalSite,"São Paulo, Brasil",Mon Aug 27 22:22:43 +0000 2018,hbomax,hbo max
'Cry Macho': Novo filme de Clint Eastwood será lançado nesta SEXTA-FEIRA na HBO Max! - https://t.co/hJZn9FoGCS https://t.co/6ADcd6nvox,2021-10-19 02:10:06,1450283080627937281,3,18,,,cinepop,pt,55870,14500217,CinePOP,cinepop,São Paulo,Wed Apr 23 20:21:53 +0000 2008,hbomax,hbo max
Gozei com esse catálogo de musicais na HBO Max https://t.co/fTZasduCyt,2021-10-19 02:01:39,1450280957995589636,0,3,,,Twitter for Android,pt,844,178786258,songs from the big vitchair,vitchair,"São Paulo, Brasil",Sun Aug 15 17:57:53 +0000 2010,hbomax,hbo max
"assisti o doc da brittany murphy na hbo max e apesar de alguns problemas sérios (tipo dar palco pro per*z hilton),… https://t.co/7JQbXYoVVI",2021-10-19 01:50:53,1450278245270761472,0,26,,,Twitter for iPhone,pt,1378,967397516856709121,huebinho,hueb_marcelo,"São Paulo, Brasil",Sat Feb 24 13:55:16 +0000 2018,hbomax,hbo max
"@HBOMaxSuporte boa noite, por favor pode me ajudar? Eu tenho/tinha a assinatura do HBO Max na promoção de 50% de de… https://t.co/E5oP2k8nYP",2021-10-19 01:47:52,1450277489352265729,0,0,HBOMaxSuporte,,Twitter Web App,pt,29,314086720,BRUNOCAMPOS,brcamposarq,"São Paulo, Brasil",Thu Jun 09 17:57:33 +0000 2011,hbomax,hbo max
Puta merda chegou Maligno na hbo max mas quem disse que tenho coragem de ver sozinha,2021-10-19 01:06:47,1450267147377201153,0,0,,,Twitter for iPhone,pt,709,388482994,taina,taisouzax,guarulhos/sp,Mon Oct 10 20:29:14 +0000 2011,hbomax,hbo max
Instalei o app da HBO Max no PS4 mesmo pra ver se é melhor que o app pra celular e aparentemente é. É mais próximo… https://t.co/BVVTwN3SjF,2021-10-19 00:53:20,1450263761827385351,0,1,,,Twitter for Android,pt,673,31509082,Wonder-Boy,LexGrey,"São Paulo, Brasil",Wed Apr 15 20:25:50 +0000 2009,hbomax,hbo max
"Emocionado porque entrou a versão americana de Shameless na HBO Max. E, como já passei da idade de piratear essas c… https://t.co/68sgX9uwV6",2021-10-19 00:12:29,1450253484226457601,0,16,,,Twitter for iPhone,pt,57126,14579710,Marlos Ápyus,apyus,"Sao Paulo, Brazil",Tue Apr 29 03:10:47 +0000 2008,hbomax,hbo max
#AquamanKingOfAtlantis é uma animação tão gostosinha de assistir. Adorei o primeiro episódio disponível no HBO Max.,2021-10-19 00:07:56,1450252336308314116,0,1,,,Twitter for Android,pt,416,1072622627804602369,Guilherme Ferreira 🐊💉,Guil_Ferrera,"São Paulo, Brasil",Tue Dec 11 22:42:17 +0000 2018,hbomax,hbo max
"já desisti de assinar hbo max, achei os planos um absurdo

verei succession na clandestinidade mesmo",2021-10-19 00:07:25,1450252210298830849,0,2,,,Twitter for Android,pt,141,1092458810801864704,barbie construtora,juliarismos,"São Paulo, Brasil",Mon Feb 04 16:24:12 +0000 2019,hbomax,hbo max
quando me perguntarem se sou otaria apenas direi: eu assinei hbo max,2021-10-19 00:06:00,1450251852025585666,0,0,,,Twitter for iPhone,pt,99,1710796184,amanda com a de amargura,amangurada,"Sao Paulo, Brazil",Thu Aug 29 19:21:24 +0000 2013,hbomax,hbo max
"🌊 E a aventura continua!

Pôster promocional para a segunda parte da trilogia ‘Aquaman: King of Atlantis’ intitulad… https://t.co/q7TwPLCeec",2021-10-18 23:22:19,1450240856972201985,0,14,,,Twitter for iPhone,pt,19330,894401356689231877,Terraverso,terraverso,"São Paulo, Brasil",Mon Aug 07 03:34:35 +0000 2017,hbomax,hbo max
"@kishinbz Nah, acompanho South Park de perto desde 2012, em streaming só veio pra HBO que eu nunca usei antes do Ma… https://t.co/viaXHxfVdM",2021-10-18 22:58:23,1450234834551558149,0,1,kishinbz,,Twitter for Android,pt,141,2566106011,Audemars,draugrs_,"São Paulo, Brasil",Fri Jun 13 23:37:20 +0000 2014,hbomax,hbo max
"#Succession: Estreia da 3ª temporada se torna a maior da história da HBO Max &gt;
https://t.co/OUeUI8Haav https://t.co/AFkv0bYK3d",2021-10-18 22:50:02,1450232733071028226,1,17,,,mLabs - Gestão de Redes Sociais,pt,501752,43340817,Notícias da TV,NoticiasdaTV,"São Paulo, Brasil",Fri May 29 14:38:22 +0000 2009,hbomax,hbo max
Hbo max disponivel pra ps4 vo fica 30 conto mais pobre 😔,2021-10-18 22:46:42,1450231895040659464,0,0,,,Twitter for iPhone,pt,135,1195264400262881280,Gu Marcelino,guumarcelino,"Freguesia do Ó, São Paulo",Fri Nov 15 08:57:13 +0000 2019,hbomax,hbo max
"Uma olhadinha em ""O que há de novo, Scooby-Doo?"" em HD no HBO Max. https://t.co/srfm8zXWMH",2021-10-18 22:40:40,1450230378866819075,1,20,,,Twitter for Android,pt,646,1394734031724498944,reinaldo ,_reinaIdo,"São Paulo, capital",Tue May 18 19:18:11 +0000 2021,hbomax,hbo max
Assinei a HBO Max pra usufruir dos sete dias gratis pra poder assistir Harry Potter pq eu n tenho dinheiro pra pagar,2021-10-18 21:56:50,1450219344210894855,0,0,,,Twitter for Android,pt,3433,2255572382,vivian🇾🇪🌵,boobearnoia,"São Paulo, Brasil",Fri Dec 20 21:59:31 +0000 2013,hbomax,hbo max
"Episódio exibido no último domingo (17) foi o mais visto de toda a série

https://t.co/aRmjbTVuGz",2021-10-18 21:42:02,1450215622395187202,0,0,,,Observatório de Séries,pt,111,1033826954745729025,Observatório de Séries,obsdeseries,"São Paulo, Brasil",Sun Aug 26 21:22:08 +0000 2018,hbomax,hbo max
@HBOMaxBR @leleconfire vou chamar a polícia por passar cola no sofá! daí eu fiquei assistindo HBO Max...,2021-10-18 21:36:37,1450214260278169600,0,0,HBOMaxBR,,Twitter Web App,pt,3,1378108477650968581,XDown,DownVix,São Paulo,Fri Apr 02 22:14:07 +0000 2021,hbomax,hbo max
Jacob Scipio (Bad Boys para Sempre) se junta ao elenco do filme da Batgirl na HBO Max! #Batgirl #JacobScipio https://t.co/Wplmo99KPv,2021-10-18 21:09:55,1450207539359010818,0,0,,,Twitter Web App,pt,36,1095289564011393024,Cine Martin,OCineMartin,"São Paulo, Brasil",Tue Feb 12 11:52:36 +0000 2019,hbomax,hbo max
"@smlierdecoxinha Sim 🥺 Tem no hbo max dos eua, aqui a gente fica na saudade",2021-10-18 21:09:22,1450207400997314563,0,0,smlierdecoxinha,,Twitter for Mac,pt,267,2232187723,meu nome nao é karina,semrequisito,São Paulo,Fri Dec 06 00:06:38 +0000 2013,hbomax,hbo max
"@joaoesola Não podia ter sinal mais claro.

Depois coloca em loop no HBO max e tá tudo certo.",2021-10-18 20:59:36,1450204941436571649,0,0,joaoesola,,Twitter for iPhone,pt,419,38959478,Carolina Oliveira,hereiscarolina,São Paulo- SP,Sun May 10 00:25:26 +0000 2009,hbomax,hbo max
nossa mas assinar a hbo max foi a melhor decisão em tanto tempo pqp,2021-10-18 20:14:46,1450193660520370177,0,0,,,Twitter Web App,pt,333,50148650,Iris Vargas,irisvargas,"São Paulo, Brasil",Wed Jun 24 00:06:14 +0000 2009,hbomax,hbo max
TELAVIVA&gt;&gt;HBO Max anuncia contratação de Flávia Lacerda e Joana Jabace para time de direção https://t.co/6V5fyDV7LT #telaviva,2021-10-18 20:07:03,1450191718909837315,0,0,,,dlvr.it,pt,5366,23600382,Tela Viva,telaviva,"São Paulo, Brazil",Tue Mar 10 14:48:34 +0000 2009,hbomax,hbo max
"🚨 #Batgirl  cada vez mais perto!

Jacob Scipio entra para o elenco do filme do HBO Max

Jacob, estrela de ‘Bad Boys… https://t.co/jShWUI1CwN",2021-10-18 20:03:09,1450190735853109248,1,29,,,Twitter for iPhone,pt,19330,894401356689231877,Terraverso,terraverso,"São Paulo, Brasil",Mon Aug 07 03:34:35 +0000 2017,hbomax,hbo max
@fenanofefo @WeAreLivpool psg e liverpool no mesmo horário e eu não tenho hbo max,2021-10-18 19:45:37,1450186322451353606,0,0,fenanofefo,,Twitter for iPhone,pt,1583,337448689,paiN Cami🦋,Camizyu,"São Paulo, Brasil",Mon Jul 18 01:47:43 +0000 2011,hbomax,hbo max
@iagoalmeida HAAHHA entãoooo Barb And Star chegou primeiro para alugar. inclusive ainda tá. e também tá na HBO Max.… https://t.co/61OcuSS4Oi,2021-10-18 19:43:42,1450185843340152832,0,0,iagoalmeida,,Twitter Web App,pt,4007,45995929,Miguel,mpmorales,São Paulo - Brasil,Wed Jun 10 00:57:01 +0000 2009,hbomax,hbo max
"O streaming hoje tem 3 caminhos:

- central de conteúdo: muito original ou catálogo extenso (Netflix, Disney+ e HBO… https://t.co/tPXi1rouYj",2021-10-18 19:43:24,1450185766848634897,4,26,,,Twitter Web App,pt,3275,47445508,Pedro Strazza,pedrosazevedo,"São Paulo, Brasil",Mon Jun 15 21:10:13 +0000 2009,hbomax,hbo max
"O longa será co-produzido por Reginald Hudlin, quadrinista responsável por história do ‘Pantera Negra’  https://t.co/oR61QrX2ju",2021-10-18 19:25:56,1450181370844745729,1,64,,,Hootsuite Inc.,pt,1808023,29913589,Revista ISTOÉ,RevistaISTOE,"São Paulo, SP, Brasil",Thu Apr 09 03:49:20 +0000 2009,hbomax,hbo max
"a gente abaladíssima com a discussão de tirar o HBO Max, Netflix e YouTube premium dos nossos planos de funcionário 😭😭😭😭",2021-10-18 19:25:28,1450181254071074819,0,2,,,Twitter for iPhone,pt,2312,55892213,stam,weslleystampini,"São Paulo, Brasil",Sat Jul 11 18:21:35 +0000 2009,hbomax,hbo max
The Other Two é uma série fenomenal! Hilária. Tá na HBO Max. Assistam!,2021-10-18 19:19:36,1450179777550225418,0,1,,,Twitter for iPhone,pt,251,22912505,.MF.,marcvale,São Paulo,Thu Mar 05 12:24:52 +0000 2009,hbomax,hbo max
Live-action de ‘Super Choque’ já está em desenvolvimento e terá lançamento no catálogo da HBO Max… https://t.co/tbv9havEeF,2021-10-18 18:57:24,1450174191433625601,0,0,,,Twitter Web App,pt,5124,819280249150128130,Festival Teen,festivalteenBR,"Sao Paulo, Brazil",Wed Jan 11 20:30:07 +0000 2017,hbomax,hbo max
@_imnorichard @murdockgfs @M_Brassoloto @bettercnizer @SeriesBrasil Outro ponto importante ressaltar é que tanto a… https://t.co/N0Bd6YG5bg,2021-10-18 18:31:44,1450167732507496450,0,0,ialexnascimento,,Twitter for Android,pt,8,1326854630400290817,Alex Nascimento | 💜,ialexnascimento,"Sao Paulo, Brazil",Thu Nov 12 11:49:39 +0000 2020,hbomax,hbo max
Cancelei todos os serviços de Streaming. Deixei apenas HBO Max e Prime Video pq é baratinho.,2021-10-18 18:28:39,1450166956733210629,0,0,,,Twitter Web App,pt,88,1243032504325603331,Zero Berto,_zorato,"São Paulo, SP - Brasil",Thu Mar 26 04:30:33 +0000 2020,hbomax,hbo max
Eu não canso de elogiar o hbo max como é pft o catálogo dessa bagaça https://t.co/urjDMHgVBS,2021-10-18 18:25:47,1450166234830548998,0,0,,,Twitter for Android,pt,171,1073767699069710337,dell,dell_arnoo,"São Paulo, Brasil",Sat Dec 15 02:32:23 +0000 2018,hbomax,hbo max
'Pennyworth' ganha 3ª temporada e será exibida pela HBO Max - https://t.co/2c9xygTloE,2021-10-18 17:17:56,1450149157503651858,1,1,,,Pop Series Twitter Site,pt,9938,1090552219,Pop Séries,PopSeriesBrasil,"São Paulo, Brasil",Tue Jan 15 00:10:40 +0000 2013,hbomax,hbo max
A série #Succession é vencedora de quatro categorias do Emmy 2020 https://t.co/hopMm6E55I,2021-10-18 16:39:50,1450139570700492810,0,9,,,Hootsuite Inc.,pt,1808023,29913589,Revista ISTOÉ,RevistaISTOE,"São Paulo, SP, Brasil",Thu Apr 09 03:49:20 +0000 2009,hbomax,hbo max
@phsantos Particularmente eu ainda não estou indo ao cinema mas vou ver no HBO max,2021-10-18 16:02:57,1450130288730857485,0,0,phsantos,,Twitter for Android,pt,3613,62638219,Andre V 💉🐊,essasbandas,Santo André,Mon Aug 03 22:20:27 +0000 2009,hbomax,hbo max
"Disney + &amp; Star + - $13,90 (mercado pago nível 6)
Amazon Prime $9,90 pela Internet assinatura anual
HBO max $13,95… https://t.co/gSsh5fsZwr",2021-10-18 15:49:57,1450127016385204226,0,0,,,Twitter for Android,pt,3613,62638219,Andre V 💉🐊,essasbandas,Santo André,Mon Aug 03 22:20:27 +0000 2009,hbomax,hbo max
"MAIS UM! De acordo com o @DEADLINE, Jacob Scipio foi oficialmente escalado para o elenco de #Batgirl, filme do HBO… https://t.co/kUNXYn4f7t",2021-10-18 15:35:45,1450123444058824705,1,4,,,Twitter for Android,pt,3830,4442492673,Nerd Site,nerd_site,"São Paulo, Brasil",Thu Dec 10 23:43:05 +0000 2015,hbomax,hbo max
"@finwtrock O 3 eu acho que tem na Netflix, e tbm acho que o filho de Chucky tem na Netflix ou no hbo max e a maldiç… https://t.co/gil692yb08",2021-10-18 15:23:32,1450120367616495620,0,0,finwtrock,,Twitter for iPhone,pt,488,1077564445394718720,𝐈𝐠𝐳𝐳 🪐,i_franciscozz,"Guarulhos, Brasil",Tue Dec 25 13:59:18 +0000 2018,hbomax,hbo max
@moacirfio Oi  Recomendamos que realize os passos deste link: https://t.co/zwhQ9JhLuc para te ajudar com o acesso d… https://t.co/ZQpd5DgVDl,2021-10-18 15:08:42,1450116636153950213,0,0,moacirfio,,Sprinklr,pt,124213,44433462,LG do Brasil,LGdobrasil,São Paulo,Wed Jun 03 19:25:14 +0000 2009,hbomax,hbo max
"@nataliakreuser Conte-me mais 👀

Recebi um e-mail da HBO max falando dela, mas não tive tempo de ver ainda",2021-10-18 15:01:21,1450114786369458187,0,2,nataliakreuser,,Twitter for iPhone,pt,133,235654941,N sei,Renatdz,São Paulo,Sat Jan 08 19:22:54 +0000 2011,hbomax,hbo max
"tava felizinho com a hbo max mas acho o catalogo de terror mto ruim, assinei a amazon prime e meu deus a surra em qqr stream existente",2021-10-18 14:07:41,1450101282501537794,0,0,,,Twitter for iPhone,pt,94,1112918008689803269,mauoricio,mauoricio,"Sao Paulo, Brazil",Tue Apr 02 03:21:45 +0000 2019,hbomax,hbo max
"O CENÁRIO VALENDO MILHÕES!

Novas fotos do cenário da série ""The Last of us"" da HBO Max 

#TheLastofUs https://t.co/B7pH5PNFEq",2021-10-18 14:03:59,1450100348102881284,0,4,,,Twitter for Android,pt,316,1425220374166446082,Cultura Geek 🍿,_cultura_geek,"São Paulo, Brasil",Tue Aug 10 22:20:20 +0000 2021,hbomax,hbo max
"assinei hbo max por conta de Harry Potter, acabei descobrindo o ouro",2021-10-18 13:30:04,1450091813646344192,0,1,,,Twitter Web App,pt,46,784537553131204608,Shaggy,Fariavesk,"São Paulo, Brasil",Fri Oct 07 23:35:03 +0000 2016,hbomax,hbo max
'Succession': Episódio de estreia da 3ª temporada já está disponível na HBO Max! - https://t.co/7F8yCAXG9a https://t.co/b8SwV06p4k,2021-10-18 13:25:59,1450090788231258115,0,7,,,cinepop,pt,55870,14500217,CinePOP,cinepop,São Paulo,Wed Apr 23 20:21:53 +0000 2008,hbomax,hbo max
Quem tá orfão de Billions que estreia a 6º temporada em janeiro estreiou 3º temporada de Succession na HBO Max.,2021-10-18 13:12:34,1450087408188469255,0,0,,,Twitter Web App,pt,575,28633641,Rafael Conde,RafaelCond,"Sao Paulo, Brazil",Fri Apr 03 19:31:26 +0000 2009,hbomax,hbo max
3ª temporada de ‘Pennyworth’ é confirmada e chegará direto à HBO Max em 2022; confiram https://t.co/Rgz0D0fnnV https://t.co/ZvhFcVqEsa,2021-10-18 12:55:31,1450083119181271047,1,3,,,Twitter for iPhone,pt,3830,4442492673,Nerd Site,nerd_site,"São Paulo, Brasil",Thu Dec 10 23:43:05 +0000 2015,hbomax,hbo max
"E aí, apostas para qual Batman estará em Batgirl?

#RollingStone15Anos

https://t.co/lejXXCj7K9",2021-10-18 12:10:10,1450071705838395395,1,8,,,Twitter Web App,pt,706650,10877272,Rolling Stone Brasil,rollingstoneBR,"São Paulo, Brasil",Wed Dec 05 17:38:18 +0000 2007,hbomax,hbo max
"@Renne_rfs @BRolandinho @_MaisGeek Sim, sim além que a Warner, dona da HBO Max é dona da maioria dos filmes q estre… https://t.co/qiMXhwHmR0",2021-10-18 11:52:06,1450067158252261380,0,2,Renne_rfs,,Twitter for Android,pt,21,1162132213762330626,bleer,MuriloO55277245,"São Paulo, Brasil",Thu Aug 15 22:41:25 +0000 2019,hbomax,hbo max
mais um dia sem trabalhar porque hackers estraçalharam o sistema da empresa vontade de beijar todos os estudantes d… https://t.co/zjCOxMoc9V,2021-10-18 10:50:22,1450051624857182213,0,19,,,Twitter for iPhone,pt,332,1166886739769774080,gui,unhealthygay,"São Paulo, Brasil",Thu Aug 29 01:34:22 +0000 2019,hbomax,hbo max
@Navavrndadd @ThiagoSiQueiraF Sim esse foi vazado mas sexta agora ele sai oficialmente no HBO Max dos USA aí já vai… https://t.co/g7AB5TWivq,2021-10-18 09:48:05,1450035949795151876,0,0,Navavrndadd,,Twitter for Android,pt,20,846378104033624064,Daniel Castro,DanC_Atanazio,"São Paulo, BR",Mon Mar 27 15:07:19 +0000 2017,hbomax,hbo max
Que desrespeito este doc da HBO Max sobre a Brittany Murphy. É sério que a diretora achou uma boa ideia inserir you… https://t.co/Oyhous02le,2021-10-18 05:39:03,1449973278865608713,1,0,,,Twitter for Android,pt,914,1373950792483414019,Alex Gonçalves,agmcinefilo,Santo André - São Paulo,Mon Mar 22 10:52:59 +0000 2021,hbomax,hbo max
"@aramasq Pega meu hbo max miga, acho q la tem td",2021-10-18 05:16:11,1449967523764580352,0,0,aramasq,,Twitter for iPhone,pt,57,1011434610188804097,gabizin 🛸,lzgaab,"São Paulo, Brasil",Tue Jun 26 02:22:57 +0000 2018,hbomax,hbo max
@wbpictures_br Vai sair no HBO Max tb?,2021-10-18 04:27:35,1449955293358604289,0,0,wbpictures_br,,Twitter for iPhone,pt,4174,70770935,Leonardo Wille,leonardowille,São Paulo,Tue Sep 01 20:02:55 +0000 2009,hbomax,hbo max
pretty little liars dominando a hbo max pq tava todo mundo desesperado pra ver de novo em uma plataforma de streami… https://t.co/LvbeLlYGyo,2021-10-18 04:23:22,1449954232778596354,0,0,,,Twitter for Android,pt,1318,2893271402,-Alana,whosaysinthdark,"São Paulo, Brasil",Sat Nov 08 01:20:32 +0000 2014,hbomax,hbo max
poxa queria um acesso da hbo max 🥲,2021-10-18 04:16:31,1449952507938148355,0,1,,,Twitter for iPhone,pt,432,712717919956901888,Teps,kingxtopper,"São Paulo, Brasil",Wed Mar 23 19:09:28 +0000 2016,hbomax,hbo max
"Esse doc da Brittany Murphy no HBO Max é bem fraquinho hein.
A impressão que dá é que os caras tinham 30 minutos de… https://t.co/SHnh7vbUop",2021-10-18 03:23:59,1449939286321684486,0,0,,,Twitter for Android,pt,247,3093841087,How Are You?,podiaserjoao,"Mauá, SP - Brasil",Tue Mar 17 13:39:12 +0000 2015,hbomax,hbo max
@HBO_Brasil @HBOMaxBR Mas pq a nova temp não entrou ainda no catálogo da hbo max ??????,2021-10-18 03:19:41,1449938206338789377,0,0,HBO_Brasil,,Twitter for iPhone,pt,40,3223041275,Felipe,lipeolives,"São Paulo, Brasil",Thu Apr 30 03:37:52 +0000 2015,hbomax,hbo max
alguém pra me emprestar o hbo max pra eu assistir o robert pattinson atuar como o batman?,2021-10-18 03:12:12,1449936320965513217,0,1,,,Twitter for iPhone,pt,228,337834539,ana fleivia,wadpy,"São Paulo, Brasil",Mon Jul 18 17:14:05 +0000 2011,hbomax,hbo max
"Coisas que não entendo sobre a HBO Max parte 52

Pq qdo eu abro o app ele me obriga a assistir ou a colocar na minh… https://t.co/52Dx1P7ZFO",2021-10-18 03:09:26,1449935627768803329,2,48,,,Twitter for Android,pt,21530,39392364,Bianca Imunizari,biancanazari,"São Paulo, Brasil",Tue May 12 00:57:40 +0000 2009,hbomax,hbo max
acho tão perfeitinho meu icon no hbo max https://t.co/S01FGU8iLG,2021-10-18 03:07:11,1449935061453840384,0,0,,,Twitter for Android,pt,17,1157601153506598914,Agata,aaaaaagataaa,"São Paulo, Brasil",Sat Aug 03 10:36:36 +0000 2019,hbomax,hbo max
Gosto muito do meu icon no HBO Max https://t.co/nAbHPMSqIc,2021-10-18 02:59:36,1449933153360044035,0,2,,,Twitter for Android,pt,35,1007102774331441152,𝒇𝒊𝒇𝒐𝒇𝒐,FifoLUL,"São Paulo, Brasil",Thu Jun 14 03:29:47 +0000 2018,hbomax,hbo max
aí gente a HBO Max tá servindo tudo nos filmes eu to amando,2021-10-18 02:55:42,1449932171758682112,0,2,,,Twitter for iPhone,pt,2312,55892213,stam,weslleystampini,"São Paulo, Brasil",Sat Jul 11 18:21:35 +0000 2009,hbomax,hbo max
"@alvaro_fonse Opa, vê sim, mano! A série é mt boa, você vai curtir. É da HBO, tem lá mo HBO Max",2021-10-18 02:47:00,1449929980666945539,0,1,alvaro_fonse,,Twitter for iPhone,pt,64,1083187580886282240,Christian Santana,Chris_Santana10,"São Paulo, Brasil",Thu Jan 10 02:23:38 +0000 2019,hbomax,hbo max
"""22.11.63"" na HBO Max é sensacional, que serie estrelada por James Franco",2021-10-18 02:33:41,1449926631464837123,0,0,,,Twitter Web App,pt,1269,3054702436,Colombia,_colombiann,"Guarulhos, Brasil",Mon Feb 23 02:44:30 +0000 2015,hbomax,hbo max
"“Enchergar”, “alge”; as legendas da HBO Max estão mesmo em outro patamar",2021-10-18 02:09:56,1449920651981201410,1,15,,,Twitter for iPhone,pt,2693,19358429,Adriano Brandão,adrianosbr,"Sao Paulo, Brazil",Thu Jan 22 20:16:08 +0000 2009,hbomax,hbo max
Assisti maligno na hbo max e cara o james wan é visionário demais pqppp,2021-10-18 02:08:06,1449920193124347914,0,0,,,Twitter for iPhone,pt,509,319898862,Arthur,ArthurAlencar2,São Paulo,Sat Jun 18 23:20:14 +0000 2011,hbomax,hbo max
"“It’s not TV, It’s HBO*” é a maior verdade que existe
*Max Originals não inclusos",2021-10-18 02:05:42,1449919586778951680,0,0,,,Twitter for iPhone,pt,218,576357740,Rafa Peter 100% 🐊,barrapeter00,"São Paulo, Brasil",Thu May 10 16:12:32 +0000 2012,hbomax,hbo max
"HBO MAX NO TOP TRENDS 

E Nunca mais devolveu minha assinatura vitalicia, maior propaganda enganosa dos streamings 

#HBO #hbomax #HBOMax",2021-10-18 01:59:04,1449917916900626432,0,1,,,Twitter for Android,pt,421,73526444,Thali de Asgard🍎,titakitty,"São Paulo, Brasil",Sat Sep 12 00:28:06 +0000 2009,hbomax,hbo max
"A Warner Bros ta pedindo…

O filme #Duna  será lançado um dia antes na HBO Max. A data de lançamento do streaming a… https://t.co/1ZYHdkrcvO",2021-10-18 01:56:32,1449917279731322881,22,383,,,Twitter for iPhone,pt,12792,889895358322683906,HQzona ,HQzonna,"São Paulo, Brasil",Tue Jul 25 17:09:21 +0000 2017,hbomax,hbo max
Já tinha esquecido como a hbo max trava aqui em casa kkkkkkkk só pela misericórdia,2021-10-18 01:45:16,1449914445862510593,0,0,,,Twitter for iPhone,pt,215,140873667,Carol Diniz ✨,caroliniiiiiii,São Paulo - Sp,Thu May 06 15:45:10 +0000 2010,hbomax,hbo max
"@Shygeku @dublapedia A terceira não tem dublagem na HBO Max, mas a quarta sim (?). Não entendi isso também.",2021-10-18 01:22:03,1449908603624775680,0,3,Shygeku,,Twitter for Android,pt,48,1246178140751376385,Hose,m_hose_,"São Paulo, Brasil",Fri Apr 03 20:50:10 +0000 2020,hbomax,hbo max
ai ja saiu succession eu amo mto a hbo max,2021-10-18 01:08:54,1449905295229169664,0,0,,,Twitter Web App,pt,45,1183519035956305920,tubarão,asianofchaoss,"São Paulo, Brasil",Sun Oct 13 23:05:22 +0000 2019,hbomax,hbo max
@heroinadolixo @GABRIELMEALVES ja está disponível no hbo max,2021-10-18 01:07:31,1449904944786690049,0,0,heroinadolixo,,Twitter Web App,pt,16,3494100797,Conectado em Séries,conectadoseries,"São Paulo, Brasil",Sun Aug 30 19:27:24 +0000 2015,hbomax,hbo max
JÁ ENTROU NA HBO MAX GALERA https://t.co/q441hmOQIA,2021-10-18 01:03:12,1449903858726187012,0,1,,,Twitter for Android,pt,982,272612074,mikael 🎃,dvidfisher_,"Osasco, Brasil",Sat Mar 26 20:54:46 +0000 2011,hbomax,hbo max
Vamo ver se o servidor de paçoca da hbo max vai colaborar,2021-10-18 01:01:14,1449903362544132096,0,6,,,Twitter for iPhone,pt,238,779282303373701120,infelizmente eu não sei ler,euritis,"Sao Paulo, Brazil",Fri Sep 23 11:32:34 +0000 2016,hbomax,hbo max
O app da HBO Max é um claro incentivo a pirataria.,2021-10-18 00:58:23,1449902647549612032,0,3,,,Twitter for Android,pt,381,4708569627,Marcos Teixeira,marcola_tex,"São Paulo, Brasil",Mon Jan 04 21:47:06 +0000 2016,hbomax,hbo max
